fecha,turno,horas_operacion,toneladas,au_cabeza,ag_cabeza,pb_cabeza,zn_cabeza,fe_cabeza,cu_cabeza,au_concentrado_pb,ag_concentrado_pb,pb_concentrado_pb,zn_concentrado_pb,fe_concentrado_pb,cu_concentrado_pb,au_colas_pb,ag_colas_pb,pb_colas_pb,zn_colas_pb,fe_colas_pb,cu_colas_pb,au_concentrado_zn,ag_concentrado_zn,pb_concentrado_zn,zn_concentrado_zn,fe_concentrado_zn,cu_concentrado_zn,au_colas_zn,ag_colas_zn,pb_colas_zn,zn_colas_zn,fe_colas_zn,cu_colas_zn,au_concentrado_fe,ag_concentrado_fe,pb_concentrado_fe,zn_concentrado_fe,fe_concentrado_fe,cu_concentrado_fe,au_colas_fe,ag_colas_fe,pb_colas_fe,zn_colas_fe,fe_colas_fe,cu_colas_fe,año,mes,dia,dia_semana,trimestre,semana_del_año,es_fin_de_semana,dias_desde_inicio,turnos_acumulados
2024-07-02,1,12.0,2083.98,1.27,493.46,1.53,3.41,7.323,0.048,22.17,11107.92,43.4,10.16,7.56,0.72,0.73,131.02,0.23,2.73,6.11,0.03,1.34,902.85,1.4,53.04,9.9,0.44,0.62,87.22,0.18,0.57,3.63,0.01,2.69,675.13,0.56,18.13,32.89,0.16,0.4,51.29,0.14,0.15,5.31,0.01,2024,7,2,1,3,27,0,182,1
2024-07-02,2,12.0,2063.79,1.59,656.42,1.61,3.6,8.317,0.05,19.63,12258.12,48.99,8.21,6.85,0.65,0.65,164.99,0.28,3.46,8.3,0.02,1.68,1094.64,1.68,51.38,10.06,0.45,0.59,83.9,0.18,0.2,7.82,0.01,2.36,730.94,0.51,1.75,40.22,0.04,0.43,38.97,0.14,0.12,4.98,0.01,2024,7,2,1,3,27,0,182,2
2024-07-03,1,12.0,2009.0,2.56,907.21,2.53,5.54,11.444,0.074,20.73,11813.83,41.62,10.58,8.61,0.73,0.63,121.18,0.25,3.49,7.77,0.02,1.39,956.07,1.53,50.26,10.33,0.43,0.59,72.54,0.19,0.14,7.87,0.01,2.4,516.04,0.45,0.89,39.07,0.04,0.49,37.39,0.16,0.12,4.64,0.01,2024,7,3,2,3,27,0,183,1
2024-07-03,2,9.9,1798.34,1.52,584.94,1.53,3.51,7.692,0.039,24.6,12323.46,39.88,11.19,9.74,0.58,0.56,120.22,0.22,3.42,7.69,0.02,1.16,765.31,1.44,50.18,10.55,0.38,0.53,75.47,0.19,0.21,7.95,0.01,2.15,485.73,0.46,0.95,36.05,0.03,0.33,30.67,0.14,0.08,3.52,0.01,2024,7,3,2,3,27,0,183,2
2024-07-04,1,12.0,2063.53,2.45,825.9,2.23,4.05,10.529,0.049,26.17,11471.15,34.25,14.63,11.17,0.67,0.8,185.69,0.41,3.97,9.64,0.03,1.1,547.49,1.01,12.37,12.54,0.16,0.43,74.85,0.21,0.24,7.8,0.01,1.8,527.43,0.5,1.98,38.68,0.05,0.37,30.93,0.15,0.11,4.94,0.01,2024,7,4,3,3,27,0,184,1
2024-07-04,2,11.71,2004.91,1.25,524.95,1.52,3.59,8.689,0.045,24.58,11713.06,32.12,16.29,11.25,0.67,0.53,117.42,0.28,3.31,8.63,0.02,1.2,829.89,1.49,48.89,9.61,0.28,0.47,69.59,0.21,0.25,8.32,0.01,2.6,599.99,0.6,1.36,39.53,0.05,0.3,31.73,0.14,0.11,4.75,0.01,2024,7,4,3,3,27,0,184,2
2024-07-05,1,11.96,2024.37,1.64,573.24,1.39,3.16,8.158,0.041,20.02,10957.15,39.46,12.3,9.79,0.64,0.56,113.3,0.25,3.19,8.48,0.02,1.28,746.11,1.46,47.76,12.97,0.37,0.52,75.1,0.2,0.15,8.83,0.01,2.36,531.5,0.55,1.03,40.29,0.04,0.3,40.12,0.14,0.1,5.24,0.01,2024,7,5,4,3,27,0,185,1
2024-07-05,2,12.0,2071.19,1.44,622.22,1.69,4.09,9.361,0.045,16.94,10929.23,39.69,9.7,9.64,0.62,0.66,138.15,0.39,4.11,9.34,0.03,1.31,826.96,2.96,48.51,11.98,0.38,0.49,65.16,0.18,0.2,7.79,0.01,2.51,507.98,0.54,0.93,43.18,0.04,0.42,40.39,0.14,0.1,5.77,0.01,2024,7,5,4,3,27,0,185,2
2024-07-06,1,9.95,1716.84,1.4,692.09,1.86,4.2,8.893,0.045,16.99,11459.17,39.81,11.97,10.0,0.61,0.47,172.01,0.54,3.91,9.16,0.03,0.8,878.85,2.96,48.7,11.11,0.37,0.37,105.8,0.32,0.2,8.81,0.01,1.4,522.83,0.69,0.89,36.94,0.04,0.27,55.25,0.23,0.11,6.92,0.01,2024,7,6,5,3,27,1,186,1
2024-07-06,2,11.86,2055.86,1.45,567.24,1.65,3.88,8.757,0.04,19.79,11773.66,33.52,9.83,9.1,0.57,0.5,131.68,0.43,3.8,8.87,0.02,1.1,857.49,2.94,47.55,10.82,0.38,0.47,73.91,0.27,0.14,8.44,0.01,2.4,484.05,0.59,0.71,37.74,0.04,0.37,50.26,0.2,0.1,5.64,0.01,2024,7,6,5,3,27,1,186,2
2024-07-07,1,12.0,2114.27,1.24,659.94,1.83,3.76,8.719,0.046,17.28,13061.63,42.53,7.15,9.87,0.63,0.56,152.6,0.43,3.9,8.99,0.03,0.77,807.01,2.98,48.29,10.87,0.38,0.46,89.91,0.27,0.19,8.15,0.01,0.99,596.28,0.65,0.94,36.07,0.04,0.46,89.91,0.27,0.19,8.15,0.01,2024,7,7,6,3,27,1,187,1
2024-07-07,2,12.0,2070.09,1.39,577.61,1.2,3.22,7.843,0.041,19.82,11743.26,39.73,8.09,10.09,0.59,0.59,120.46,0.32,3.23,8.35,0.02,1.09,728.23,2.43,48.55,11.27,0.39,0.49,59.96,0.21,0.14,7.94,0.01,2.19,383.78,0.44,0.57,36.92,0.04,0.23,31.33,0.14,0.05,4.7,0.01,2024,7,7,6,3,27,1,187,2
2024-07-08,1,12.0,2022.16,1.22,607.44,1.25,3.52,8.1,0.035,18.67,13080.76,36.31,11.33,9.92,0.51,0.43,147.03,0.36,3.77,9.0,0.02,0.59,805.01,2.22,48.87,11.1,0.36,0.36,88.73,0.21,0.11,8.72,0.01,1.43,507.78,0.42,0.56,38.31,0.04,0.17,49.46,0.17,0.1,5.36,0.01,2024,7,8,0,3,28,0,188,1
2024-07-08,2,12.0,2014.39,1.4,609.38,1.38,3.82,8.933,0.041,17.31,11249.51,33.72,10.93,10.49,0.56,0.53,145.85,0.41,3.83,9.24,0.02,0.99,857.04,2.39,48.21,10.98,0.33,0.45,89.7,0.2,0.15,8.61,0.01,1.78,510.39,0.44,0.58,39.71,0.03,0.33,48.83,0.14,0.09,5.19,0.01,2024,7,8,0,3,28,0,188,2
2024-07-09,1,12.0,2120.48,1.67,678.93,1.67,3.6,8.03,0.037,20.05,13041.05,38.21,10.73,9.69,0.47,0.56,166.8,0.45,3.71,9.34,0.02,1.24,930.99,2.32,45.92,11.75,0.3,0.39,91.03,0.26,0.14,9.12,0.01,1.66,438.09,0.51,0.42,35.62,0.02,0.33,65.2,0.19,0.1,6.79,0.01,2024,7,9,1,3,28,0,189,1
2024-07-09,2,10.73,1847.78,1.31,728.6,1.7,3.64,10.577,0.038,18.98,14317.09,45.55,10.38,8.88,0.59,0.52,170.18,0.45,4.13,9.42,0.02,0.87,885.52,2.72,48.86,10.6,0.33,0.39,83.15,0.3,0.16,8.89,0.01,1.47,572.74,0.59,0.93,37.96,0.04,0.33,44.38,0.19,0.09,4.88,0.01,2024,7,9,1,3,28,0,189,2
2024-07-12,1,9.48,1664.44,1.85,786.22,1.9,3.43,9.469,0.046,30.01,15172.22,50.32,10.66,7.12,0.44,0.63,252.67,0.44,3.48,5.98,0.02,2.0,1433.97,1.91,33.18,15.0,0.32,0.49,168.64,0.38,0.46,7.67,0.01,2.23,797.0,0.83,0.74,42.24,0.02,0.46,144.66,0.2,0.13,7.71,0.01,2024,7,12,4,3,28,0,192,1
2024-07-12,2,12.0,2125.02,1.49,674.9,1.72,3.28,9.692,0.049,19.25,12567.18,46.66,9.32,9.29,0.3,0.46,118.63,0.22,3.31,8.59,0.02,1.05,748.02,0.93,44.2,15.76,0.38,0.41,73.99,0.2,0.42,8.05,0.01,1.83,438.03,0.39,0.88,42.53,0.03,0.4,67.0,0.17,0.19,4.7,0.01,2024,7,12,4,3,28,0,192,2
2024-07-13,1,11.21,1753.61,1.79,686.39,1.16,3.01,7.963,0.041,20.25,10639.37,31.75,13.19,11.44,0.61,0.46,128.62,0.21,3.16,8.37,0.02,1.55,709.35,0.82,35.88,19.23,0.25,0.43,58.7,0.18,0.14,7.19,0.01,1.94,496.75,0.42,0.74,38.45,0.03,0.4,55.37,0.2,0.14,5.71,0.01,2024,7,13,5,3,28,1,193,1
2024-07-13,2,12.0,2065.42,1.32,793.06,1.77,3.77,9.174,0.048,16.89,11644.42,43.36,10.83,9.61,0.59,0.43,112.23,0.22,2.81,8.17,0.02,1.3,728.59,0.75,38.89,17.83,0.26,0.4,85.52,0.25,0.18,8.44,0.01,2.22,450.22,0.36,0.54,40.3,0.02,0.3,41.07,0.19,0.13,5.22,0.01,2024,7,13,5,3,28,1,193,2
2024-07-14,1,12.0,2141.89,1.51,640.59,1.29,2.91,7.59,0.039,18.37,12398.01,35.87,10.07,10.47,0.63,0.5,131.24,0.19,3.04,8.01,0.02,1.2,719.66,1.02,44.13,14.72,0.35,0.46,84.39,0.19,0.16,7.98,0.01,1.73,409.89,0.38,0.73,37.69,0.03,0.27,42.04,0.17,0.13,4.85,0.01,2024,7,14,6,3,28,1,194,1
2024-07-14,2,12.0,2112.2,1.14,433.13,1.02,1.55,5.176,0.049,23.18,12997.81,46.42,7.47,6.71,0.61,0.57,175.4,0.17,1.65,7.62,0.06,2.02,1183.01,1.01,49.38,14.42,0.34,0.49,96.97,0.16,0.12,8.16,0.03,2.17,570.17,0.35,0.44,39.09,0.31,0.26,39.04,0.16,0.11,4.88,0.03,2024,7,14,6,3,28,1,194,2
2024-07-15,1,12.0,2104.47,1.3,478.1,0.91,2.13,6.98,0.03,20.65,11980.9,35.55,10.79,9.92,0.55,0.52,160.35,0.14,2.03,7.1,0.02,1.81,1205.51,0.71,46.44,12.3,0.41,0.43,91.39,0.14,0.12,7.35,0.01,2.43,646.99,0.27,0.44,38.81,0.03,0.3,44.5,0.15,0.1,4.89,0.01,2024,7,15,0,3,29,0,195,1
2024-07-15,2,12.0,2127.62,1.62,523.34,0.99,2.45,7.186,0.033,23.26,10788.33,36.17,12.26,9.52,0.58,0.6,117.07,0.15,2.16,7.46,0.02,2.36,1425.55,0.73,44.13,13.14,0.36,0.53,77.89,0.15,0.11,7.57,0.01,2.53,595.11,0.33,0.85,36.35,0.05,0.32,58.3,0.14,0.11,5.56,0.01,2024,7,15,0,3,29,0,195,2
2024-07-16,1,12.0,2138.1,1.41,498.07,1.09,3.0,7.749,0.039,21.77,10258.72,38.23,10.38,7.94,0.52,0.69,143.89,0.15,2.32,7.28,0.02,1.45,1136.19,0.6,47.81,9.56,0.35,0.57,84.14,0.17,0.22,8.67,0.01,2.25,570.62,0.28,0.66,29.88,0.05,0.36,52.13,0.09,0.09,4.36,0.01,2024,7,16,1,3,29,0,196,1
2024-07-16,2,12.0,1842.7,1.89,550.6,0.61,1.75,4.426,0.022,20.52,10324.69,43.0,6.13,7.15,0.54,0.75,129.17,0.11,1.94,6.72,0.02,1.03,797.32,0.51,46.68,9.58,0.4,0.58,106.45,0.12,0.12,7.6,0.01,2.13,487.79,0.25,0.65,37.25,0.04,0.46,52.18,0.12,0.14,5.13,0.01,2024,7,16,1,3,29,0,196,2
2024-07-17,1,12.0,2071.95,1.74,579.58,1.28,3.04,7.801,0.037,20.65,11494.94,38.57,9.38,9.29,0.59,0.63,121.01,0.22,2.92,7.92,0.02,1.01,791.27,0.72,47.72,10.7,0.37,0.46,76.33,0.15,0.18,7.1,0.01,2.3,458.26,0.27,0.66,40.6,0.03,0.33,41.61,0.13,0.28,4.32,0.01,2024,7,17,2,3,29,0,197,1
2024-07-17,2,10.48,1795.16,2.08,522.52,0.9,2.03,5.734,0.025,43.28,13771.71,38.23,8.1,8.88,0.5,0.66,112.48,0.11,1.93,5.48,0.01,1.37,837.54,0.57,43.2,13.17,0.34,0.53,73.4,0.14,0.17,6.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,17,2,3,29,0,197,2
2024-07-20,2,12.0,2091.0,1.55,610.99,1.49,4.16,9.57,0.043,18.99,7539.34,43.44,7.88,8.69,0.57,0.47,202.72,0.38,4.03,8.88,0.03,1.2,1100.25,1.87,50.25,11.36,0.39,0.7,129.21,0.23,0.34,8.67,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,20,5,3,29,1,200,1
2024-07-21,1,12.0,2130.0,2.07,678.78,1.49,3.06,9.315,0.042,26.18,12991.76,38.1,10.12,10.42,0.58,0.62,182.73,0.29,2.84,8.83,0.02,1.09,1125.89,1.23,50.22,11.25,0.39,0.59,70.52,0.16,0.14,7.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,21,6,3,29,1,201,1
2024-07-21,2,12.0,2209.0,2.23,608.75,1.2,2.23,8.828,0.036,33.1,13229.99,37.55,8.08,10.46,0.63,0.76,136.86,0.23,2.49,8.94,0.02,0.99,785.57,0.9,49.54,11.74,0.41,0.62,85.64,0.13,0.11,7.72,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,21,6,3,29,1,201,2
2024-07-22,1,11.0,1076.0,1.56,425.25,0.88,1.74,8.249,0.032,29.27,10933.13,33.09,10.09,9.67,0.61,0.76,139.04,0.17,2.31,8.98,0.02,1.83,1140.75,1.49,52.39,10.15,0.45,0.63,84.46,0.12,0.1,7.62,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,22,0,3,30,0,202,1
2024-07-22,2,12.0,1076.0,1.36,479.47,1.03,2.5,7.78,0.035,36.62,14827.51,41.82,8.82,7.81,0.69,0.66,179.03,0.24,2.54,8.28,0.02,0.95,739.94,0.53,45.76,9.7,0.34,0.6,147.48,0.21,0.58,8.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,22,0,3,30,0,202,2
2024-07-23,1,12.0,2006.0,1.43,490.01,1.32,3.63,9.225,0.043,27.66,12375.53,41.77,8.29,10.03,0.75,0.52,127.08,0.21,3.36,8.93,0.02,1.02,812.6,1.1,51.74,11.69,0.42,0.5,97.35,0.18,0.43,8.6,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,23,1,3,30,0,203,1
2024-07-23,2,12.0,2047.0,1.89,612.64,1.22,2.93,7.884,0.039,24.82,12403.15,38.72,11.96,10.24,0.7,0.6,127.76,0.24,3.26,8.62,0.02,1.24,765.47,1.01,51.09,11.75,0.42,0.56,106.02,0.14,0.22,7.86,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,23,1,3,30,0,203,2
2024-07-24,1,12.0,2050.0,1.85,660.23,1.54,3.58,9.323,0.044,27.25,13606.88,42.68,9.12,9.56,0.68,0.63,135.53,0.41,3.37,8.91,0.02,0.95,699.66,1.14,51.71,10.64,0.41,0.59,126.53,0.26,0.38,6.4,0.01,4.36,1856.16,3.54,8.65,34.1,0.15,0.56,67.47,0.3,0.33,5.28,0.0,2024,7,24,2,3,30,0,204,1
2024-07-24,2,12.0,2173.0,2.38,476.85,1.12,1.97,6.398,0.027,33.44,11137.57,36.62,9.13,11.02,0.69,0.88,107.53,0.27,2.07,8.14,0.01,1.59,812.67,1.18,46.41,12.25,0.36,0.52,89.47,0.25,0.42,7.07,0.01,2.97,399.35,0.97,1.01,34.45,0.04,0.3,38.99,0.22,0.37,3.89,0.0,2024,7,24,2,3,30,0,204,2
2024-07-25,1,12.0,2143.0,1.5,517.23,1.13,2.67,6.89,0.036,38.98,11142.34,35.94,10.18,10.51,0.67,0.53,91.41,0.18,2.14,7.25,0.02,1.2,653.31,0.78,43.61,13.71,0.36,0.46,62.06,0.13,0.18,5.92,0.01,1.8,346.09,0.35,1.14,34.7,0.04,0.43,20.63,0.08,0.08,2.91,0.01,2024,7,25,3,3,30,0,205,1
2024-07-25,2,12.0,2045.0,1.45,537.9,0.9,2.26,6.963,0.018,34.34,11192.55,39.3,8.99,8.73,0.62,0.47,95.42,0.15,1.89,6.15,0.03,1.2,693.64,0.84,47.54,11.47,0.38,0.5,69.21,0.14,0.23,6.24,0.01,2.6,342.64,0.3,1.15,36.23,0.04,0.27,26.43,0.11,0.13,3.87,0.01,2024,7,25,3,3,30,0,205,2
2024-07-26,1,12.0,2129.0,1.5,610.85,1.54,3.49,9.682,0.045,23.14,11278.51,37.35,10.48,11.75,0.68,0.56,112.69,0.24,3.29,8.84,0.03,1.39,542.29,0.85,26.35,21.38,0.25,0.46,61.07,0.15,0.2,7.26,0.02,1.76,143.12,0.38,0.81,21.8,0.04,0.3,23.1,0.11,0.09,3.84,0.01,2024,7,26,4,3,30,0,206,1
2024-07-26,2,12.0,2165.0,1.68,621.48,1.03,2.78,10.034,0.036,26.21,13987.17,36.94,11.04,10.91,0.63,0.5,168.92,0.19,3.33,10.03,0.03,0.89,823.05,0.7,39.44,13.86,0.34,0.56,115.36,0.14,0.17,9.4,0.01,2.62,588.3,0.34,0.84,31.99,0.03,0.37,43.64,0.11,0.1,5.43,0.01,2024,7,26,4,3,30,0,206,2
2024-07-27,1,12.0,2167.0,1.43,387.45,0.84,1.84,9.747,0.032,25.56,10769.72,35.53,9.1,10.32,0.71,0.79,107.49,0.15,2.07,8.5,0.02,1.69,873.87,0.93,44.71,14.29,0.44,0.63,80.19,0.1,0.12,6.55,0.01,2.44,354.52,0.28,0.56,33.06,0.03,0.23,24.24,0.06,0.06,3.73,0.01,2024,7,27,5,3,30,1,207,1
2024-07-27,2,12.0,2077.0,1.43,467.43,0.7,1.77,8.446,0.028,22.89,11057.37,39.95,8.51,9.42,0.82,0.66,134.63,0.15,2.05,7.93,0.02,1.35,870.22,0.72,44.39,12.45,0.43,0.5,87.16,0.1,0.11,7.18,0.01,2.28,415.48,0.3,0.79,33.46,0.04,0.2,25.31,0.08,0.07,4.1,0.01,2024,7,27,5,3,30,1,207,2
2024-07-28,1,12.0,2136.0,1.43,369.81,0.77,1.91,7.614,0.033,29.29,10162.42,37.05,9.89,9.8,1.12,0.56,104.62,0.08,1.86,7.54,0.02,1.73,894.59,0.54,50.79,10.18,0.53,0.46,65.33,0.05,0.17,6.36,0.01,2.09,478.88,0.26,1.16,34.36,0.06,0.23,35.71,0.04,0.09,4.15,0.01,2024,7,28,6,3,30,1,208,1
2024-07-28,2,12.0,2191.0,1.29,425.87,0.74,2.0,6.706,0.028,20.33,11449.14,40.47,8.42,7.87,0.71,0.72,145.07,0.1,2.21,7.14,0.02,2.09,834.59,0.49,52.45,9.22,0.43,0.68,101.19,0.11,0.22,7.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,28,6,3,30,1,208,2
2024-07-29,1,12.0,2156.0,1.42,365.81,0.85,1.94,6.889,0.031,23.92,10873.22,40.87,10.32,9.58,0.82,0.71,135.01,0.17,2.16,7.15,0.02,3.75,1295.66,0.88,50.17,11.7,0.49,0.62,75.13,0.12,0.11,6.1,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,29,0,3,31,0,209,1
2024-07-29,2,12.0,1835.0,1.47,474.7,1.04,2.5,7.409,0.038,25.56,12290.14,34.5,13.47,10.33,0.87,0.66,114.41,0.2,2.22,7.9,0.02,2.86,1151.26,0.63,51.48,10.07,0.44,0.55,75.88,0.11,0.12,6.53,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,29,0,3,31,0,209,2
2024-07-30,1,12.0,1935.29,2.48,619.5,1.42,2.35,7.817,0.041,33.14,12023.56,39.45,12.44,8.79,0.61,0.82,159.82,0.32,2.16,9.04,0.03,1.89,834.49,0.97,50.29,10.97,0.4,0.72,100.68,0.17,0.17,7.49,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,30,1,3,31,0,210,1
2024-07-30,2,12.0,1903.76,2.24,510.12,1.4,2.36,8.027,0.044,34.31,12178.86,44.09,12.31,8.37,0.78,0.89,153.36,0.28,2.24,8.3,0.03,1.82,920.9,1.02,49.73,9.81,0.39,0.73,84.02,0.22,0.14,7.42,0.01,2.96,543.19,0.51,1.36,37.86,0.06,0.6,62.32,0.24,0.17,5.43,0.02,2024,7,30,1,3,31,0,210,2
2024-07-31,1,12.0,2060.0,1.369467816,528.2599277,1.599504548,3.097492875,7.956140095,0.053604667,21.76,11061.45238,37.56,9.81,9.03,0.63,0.57,121.445,0.21,2.54,7.46,0.02,1.35,814.7834115,1.46,48.31,11.34,0.43,0.43,47.21968033,0.03,0.11,7.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,31,2,3,31,0,211,1
2024-07-31,2,12.0,2060.0,1.369467816,528.2599277,1.599504548,3.097492875,7.956140095,0.053604667,21.76,11061.45238,37.56,9.81,9.03,0.63,0.57,121.445,0.21,2.54,7.46,0.02,1.35,814.7834115,1.46,48.31,11.34,0.43,0.43,47.21968033,0.03,0.11,7.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,7,31,2,3,31,0,211,2
2024-08-01,1,12.0,2098.14,1.32,326.03,1.57,3.09,8.075,0.038,18.05,7547.11,47.64,8.31,8.2,0.1,0.58,71.65,0.29,3.17,8.26,0.05,1.2,615.69,1.23,50.63,11.39,0.56,0.55,64.73,0.17,0.24,7.81,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,1,3,3,31,0,212,1
2024-08-01,2,12.0,2071.36,1.07,273.04,1.29,2.12,7.412,0.025,23.22,8315.68,47.42,9.24,8.5,0.11,0.56,83.78,0.13,1.77,5.62,0.02,0.86,461.99,0.89,52.32,10.7,0.56,0.47,46.6,0.12,0.13,6.43,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,1,3,3,31,0,212,2
2024-08-02,1,12.0,2055.253344,1.37,317.97,1.09,2.1,7.104,0.034,20.29,8592.3,44.58,10.83,8.95,0.82,0.53,77.64,0.17,1.91,7.37,0.02,1.34,651.84,0.74,50.37,11.29,0.42,0.46,48.6,0.13,0.15,6.84,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,2,4,3,31,0,213,1
2024-08-02,2,12.0,1093.293254,0.98,266.19,0.93,1.93,6.729,0.032,17.71,8659.52,41.35,12.05,8.38,0.8,0.79,109.35,0.17,1.94,7.28,0.02,1.82,809.1,0.7,50.12,11.58,0.47,0.56,52.78,0.11,0.14,5.89,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,2,4,3,31,0,213,2
2024-08-03,1,12.0,2117.149947,1.43,335.88,0.9,1.82,6.111,0.029,29.25,9723.25,37.64,16.56,8.5,0.72,0.57,89.41,0.21,1.86,6.77,0.02,2.06,1019.11,1.02,50.35,11.22,0.43,0.5,86.02,0.18,0.24,6.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,3,5,3,31,1,214,1
2024-08-03,2,12.0,2086.241799,1.74,339.83,0.78,1.6,5.562,0.027,31.93,10936.39,45.76,10.13,7.55,0.87,0.8,138.65,0.21,1.8,6.51,0.02,3.14,1180.34,0.91,51.53,10.32,0.49,0.49,58.75,0.12,0.11,5.16,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,3,5,3,31,1,214,2
2024-08-04,1,12.0,2112.118535,1.43,287.5,0.86,1.76,5.751,0.03,32.42,9285.11,42.78,9.49,7.92,0.73,0.49,90.2,0.15,1.79,6.01,0.02,4.1,1447.06,1.63,50.6,9.92,0.48,0.4,63.8,0.12,0.13,5.93,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,4,6,3,31,1,215,1
2024-08-04,2,12.0,2100.503092,1.05,205.56,0.65,1.42,4.773,0.025,22.84,8673.76,50.73,8.94,6.83,0.86,0.73,138.35,0.28,1.7,5.36,0.02,4.13,1499.27,2.43,49.61,10.6,0.54,0.53,69.43,0.08,0.18,4.77,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,4,6,3,31,1,215,2
2024-08-05,1,12.0,1615.628907,1.47,362.7,1.15,2.14,7.063,0.04,28.69,9527.21,42.03,9.34,9.06,0.78,0.71,114.84,0.23,2.53,7.82,0.03,3.14,989.77,1.02,49.69,10.69,0.48,0.46,55.61,0.11,0.13,5.86,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,5,0,3,32,0,216,1
2024-08-05,2,12.0,2131.49838,1.49,359.39,1.35,2.52,7.234,0.045,27.82,8566.4,43.59,9.32,8.27,0.95,0.69,129.73,0.27,2.22,8.14,0.03,4.97,1861.93,2.19,45.66,13.76,0.62,0.49,73.31,0.2,0.37,8.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,5,0,3,32,0,216,2
2024-08-06,1,12.0,2060.157575,1.53,427.34,1.55,2.82,8.441,0.045,31.77,9031.45,41.13,9.81,9.16,0.74,0.69,134.07,0.22,2.54,7.74,0.02,1.47,1045.52,1.42,52.49,10.35,0.43,0.56,87.63,0.23,0.25,8.51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024,8,6,1,3,32,0,217,1
2024-08-06,2,12.0,2064.105708,1.3,337.36,1.16,2.33,7.507,0.037,37.07,10205.67,39.0,10.63,9.8,0.76,0.72,127.76,0.19,1.92,7.01,0.02,2.72,547.59,0.4,1.01,31.31,0.06,0.59,104.62,0.18,0.23,6.92,0.02,2.72,547.59,0.4,1.01,31.31,0.06,0.39,40.01,0.12,0.1,4.93,0.01,2024,8,6,1,3,32,0,217,2
2024-08-07,1,12.0,2156.147,0.99,268.11,0.95,2.58,8.013,0.036,31.46,9952.98,39.36,12.13,9.98,0.88,0.65,107.64,0.21,2.57,8.32,0.02,1.75,894.52,0.95,50.4,12.25,0.52,0.49,79.06,0.19,0.23,7.74,0.02,2.79,651.21,0.71,2.83,30.51,0.13,0.33,41.17,0.15,0.14,5.88,0.01,2024,8,7,2,3,32,0,218,1
2024-08-07,2,12.0,2090.154347,1.42,419.54,1.81,2.77,8.027,0.05,30.33,9499.73,43.99,11.09,8.9,0.94,0.63,110.45,0.29,2.43,8.09,0.02,2.47,1118.86,1.83,49.83,11.77,0.51,0.59,81.33,0.16,0.23,7.34,0.01,1.77,546.62,0.64,2.05,32.8,0.11,0.43,46.58,0.17,0.14,7.45,0.01,2024,8,7,2,3,32,0,218,2
